,primary_label,secondary_labels,rating,filename,source,length,fold
7944,nocall,[],5.0,653fc2bd-1c7e-4ed1-a90e-8e115ffb8033.wav,birdvox,320000,1
7945,nocall,[],5.0,654aad19-bf19-48a4-a231-b572e28bc221.wav,birdvox,320000,1
7946,nocall,[],5.0,654eb453-319f-4061-aff5-06b523f280b6.wav,birdvox,320000,1
7947,nocall,[],5.0,654f25e2-8303-4243-a2a3-0ec8dac51efd.wav,birdvox,320000,1
7948,nocall,[],5.0,6551e240-cca9-406a-a574-fbcbffeed763.wav,birdvox,320000,1
7949,bird,[],5.0,65527c39-e0d7-477e-a682-4c77a4eb0375.wav,birdvox,320000,1
7950,nocall,[],5.0,65572636-9aa2-4201-a1f9-454aa6dba5d0.wav,birdvox,320000,1
7951,nocall,[],5.0,655a82e0-78fe-43b3-a3d5-ebe676ea4ab0.wav,birdvox,320000,1
7952,bird,[],5.0,655b5c3a-521d-4c86-aa9b-f2cf64487d79.wav,birdvox,320000,1
7953,bird,[],5.0,6562eabc-3fd1-4441-a6cd-aeb25e4dcc2a.wav,birdvox,320000,1
7954,bird,[],5.0,65633d8a-1519-4206-a5e9-1ab892e7c53f.wav,birdvox,320000,1
7955,nocall,[],5.0,65648a67-8b24-4017-aa87-8b22afbcc4de.wav,birdvox,320000,1
7956,nocall,[],5.0,65660c81-43de-4dbe-a031-4e1ee3fafad9.wav,birdvox,320000,1
7957,bird,[],5.0,656826e6-eecb-4877-a1d1-e1540054bc27.wav,birdvox,320000,1
7958,bird,[],5.0,6569e4c7-6b9b-4f8f-ad18-3047f18da186.wav,birdvox,320000,1
7959,bird,[],5.0,656dc22c-f320-4c1b-a83e-cb69be3d256d.wav,birdvox,320000,1
7960,nocall,[],5.0,65718969-8089-4cc9-a74b-dab8a58b4c54.wav,birdvox,320000,1
7961,bird,[],5.0,6571b74f-7836-44b0-a1c5-dc23df014dff.wav,birdvox,320000,1
7962,nocall,[],5.0,6576a097-148e-426b-a2a2-7905c67642dc.wav,birdvox,320000,1
7963,bird,[],5.0,657b677a-77b8-466b-a37a-7e689c80a647.wav,birdvox,320000,1
7964,nocall,[],5.0,657bc43a-6456-4e46-ac1e-f797810e77c7.wav,birdvox,320000,1
7965,bird,[],5.0,657c3471-6462-4f2c-a652-758e4f66048c.wav,birdvox,320000,1
7966,bird,[],5.0,657cfce6-c6e7-4995-a23e-c93025d35561.wav,birdvox,320000,1
7967,bird,[],5.0,657dcb59-47d8-4b36-a2b7-755bd7885eba.wav,birdvox,320000,1
7968,bird,[],5.0,657f16ad-3638-4780-ac32-41167b503f7f.wav,birdvox,320000,1
7969,bird,[],5.0,6582c0f4-fc22-4c8a-ad51-0cdb3988693e.wav,birdvox,320000,1
7970,bird,[],5.0,65853a9a-f412-452b-aa42-073f0ff9f3c2.wav,birdvox,320000,1
7971,bird,[],5.0,658a95a6-976f-4213-adb8-60f655f2c7fd.wav,birdvox,320000,1
7972,nocall,[],5.0,65951887-57df-442d-a418-ab34ad73be46.wav,birdvox,320000,1
7973,bird,[],5.0,6595ff09-a083-4968-ad19-84092ca00dc9.wav,birdvox,320000,1
7974,nocall,[],5.0,65989aa5-a4d3-4774-a304-177a5b547828.wav,birdvox,320000,1
7975,bird,[],5.0,659c3ca7-c91f-4247-afac-5d92cc8d155d.wav,birdvox,320000,1
7976,nocall,[],5.0,65a29d86-8de2-4783-a2f5-d180e20c3068.wav,birdvox,320000,1
7977,bird,[],5.0,65a82239-1e8d-4b08-a5d0-a96c31b02b5b.wav,birdvox,320000,1
7978,nocall,[],5.0,65a86470-76cc-4358-a973-c7dedf725e57.wav,birdvox,320000,1
7979,bird,[],5.0,65b18aed-3120-4881-a785-680577a39f13.wav,birdvox,320000,1
7980,bird,[],5.0,65b436d4-2a2a-404d-aa7d-630ff3031dc7.wav,birdvox,320000,1
7981,bird,[],5.0,65bb8623-f455-4ffa-aa22-bb9ddaff00cc.wav,birdvox,320000,1
7982,bird,[],5.0,65c0c4ed-b1c4-4945-ac74-883fe74d11e5.wav,birdvox,320000,1
7983,nocall,[],5.0,65c1310b-9ef6-4030-ab1c-18e6c556d2ae.wav,birdvox,320000,1
7984,nocall,[],5.0,65c3689a-b24d-406f-a6e6-3016a2c218bb.wav,birdvox,320000,1
7985,bird,[],5.0,65c3b845-2ffe-4233-a5da-e5fedac82a36.wav,birdvox,320000,1
7986,nocall,[],5.0,65c41db2-e910-4d85-ab31-6f245900e604.wav,birdvox,320000,1
7987,nocall,[],5.0,65cad678-4c2b-4503-ae69-c78f30cf2f8f.wav,birdvox,320000,1
7988,bird,[],5.0,65d31ba0-4486-4301-a72a-75f658e45e0d.wav,birdvox,320000,1
7989,nocall,[],5.0,65d37336-6482-4fb5-a14f-6ea0f7439a37.wav,birdvox,320000,1
7990,bird,[],5.0,65d5b749-9489-432c-addd-5515aa63eaa5.wav,birdvox,320000,1
7991,nocall,[],5.0,65d611af-353b-472c-a719-9c607f0a5948.wav,birdvox,320000,1
7992,bird,[],5.0,65d767cb-5611-4a24-aae7-04633cca165d.wav,birdvox,320000,1
7993,bird,[],5.0,65d955aa-4f24-422d-a1df-d223cccb7433.wav,birdvox,320000,1
7994,bird,[],5.0,65d977a5-137d-48fb-aa4e-544c9f560081.wav,birdvox,320000,1
7995,bird,[],5.0,65e092db-fc93-4337-a1a1-4cda4322dcc1.wav,birdvox,320000,1
7996,nocall,[],5.0,65e1dfd9-61e4-42ec-a463-f3a213609549.wav,birdvox,320000,1
7997,bird,[],5.0,65e2816c-fb0c-43e6-a49d-0cc308cb8be5.wav,birdvox,320000,1
7998,bird,[],5.0,65e51272-0fee-4997-a989-bdc0cae02ffe.wav,birdvox,320000,1
7999,bird,[],5.0,65e5f4f6-d568-4507-a380-1335af688eab.wav,birdvox,320000,1
8000,bird,[],5.0,65e7004e-823b-429a-a691-80b421db1b3d.wav,birdvox,320000,1
8001,nocall,[],5.0,65ebcaae-9ead-41ed-a239-9d08a73022a9.wav,birdvox,320000,1
8002,bird,[],5.0,65ec2de3-a8f0-47a3-a55e-835c805f74b8.wav,birdvox,320000,1
8003,nocall,[],5.0,65ed4d8b-8457-4c97-aca7-60813e66e090.wav,birdvox,320000,1
8004,bird,[],5.0,65edd826-35cf-4ff4-a412-8cc6b90e999e.wav,birdvox,320000,1
8005,nocall,[],5.0,65efcf98-4991-4dba-ae58-242a5a0ab762.wav,birdvox,320000,1
8006,bird,[],5.0,65efdee2-d9be-4b99-a64d-ef1af3fcf197.wav,birdvox,320000,1
8007,nocall,[],5.0,65f93e88-fdba-4002-a014-3af0e8d47e2c.wav,birdvox,320000,1
8008,bird,[],5.0,65ffa386-a70d-46b0-ab06-a9fad8feb023.wav,birdvox,320000,1
8009,nocall,[],5.0,6601a1c9-b422-417c-a4f7-a5c10cc1e600.wav,birdvox,320000,1
8010,bird,[],5.0,6602e732-4f22-438a-ae19-19b8b384591e.wav,birdvox,320000,1
8011,nocall,[],5.0,6606053e-6009-4bd6-a86d-6f376e886a94.wav,birdvox,320000,1
8012,bird,[],5.0,660fd11e-d518-4357-a7cd-2a11fdb70a9a.wav,birdvox,320000,1
8013,nocall,[],5.0,66242f68-a573-4362-a03b-f5fc2d6905e2.wav,birdvox,320000,1
8014,nocall,[],5.0,662aae55-8afc-47d4-a40f-c38950c55e4a.wav,birdvox,320000,1
8015,bird,[],5.0,662fdbf3-529b-4ed1-af42-b095e2a74385.wav,birdvox,320000,1
8016,nocall,[],5.0,6631344d-6d6a-4f5f-aab9-a6efad880e6a.wav,birdvox,320000,1
8017,nocall,[],5.0,66317cc3-7fdb-4ff1-aad3-25055b74f16d.wav,birdvox,320000,1
8018,nocall,[],5.0,6634b987-bb73-47f2-a585-a49bde7e6a49.wav,birdvox,320000,1
8019,nocall,[],5.0,6636709d-6426-40ea-a7c3-3a1836be385e.wav,birdvox,320000,1
8020,bird,[],5.0,663a0e6e-5a78-4c96-ae48-1d5b91c11acc.wav,birdvox,320000,1
8021,nocall,[],5.0,663d5d87-6f7a-4374-ab7b-5d3c04c9b832.wav,birdvox,320000,1
8022,bird,[],5.0,663da02c-c782-457b-a748-78e8c3a6db63.wav,birdvox,320000,1
8023,nocall,[],5.0,663e3dcb-89b7-49b4-ad48-a5610c8c3118.wav,birdvox,320000,1
8024,nocall,[],5.0,663f0fa5-66df-44a1-a440-a5fbc351ba61.wav,birdvox,320000,1
8025,bird,[],5.0,66403471-632f-4dd6-af5a-8f0db38098a8.wav,birdvox,320000,1
8026,bird,[],5.0,6645488a-3678-4773-a251-90a14e44ce91.wav,birdvox,320000,1
8027,bird,[],5.0,664844d7-e493-4f33-a7ba-f660cf091d61.wav,birdvox,320000,1
8028,nocall,[],5.0,6651a49b-b1ce-4d9c-ab52-624e6b70faf8.wav,birdvox,320000,1
8029,bird,[],5.0,6654ca5f-27ce-4241-af5f-70a18ed05659.wav,birdvox,320000,1
8030,bird,[],5.0,665ea314-0b26-40a9-ad98-02ccf1950b70.wav,birdvox,320000,1
8031,nocall,[],5.0,66670a4a-bbb9-4b85-ae3a-00e1e621b2b4.wav,birdvox,320000,1
8032,nocall,[],5.0,66727645-b2b9-4b71-a4df-02bacf3e830a.wav,birdvox,320000,1
8033,nocall,[],5.0,6676ec03-6f68-4877-ae9d-2b5e7d2657e1.wav,birdvox,320000,1
8034,bird,[],5.0,66778665-767f-497e-a5cc-1788dca1619e.wav,birdvox,320000,1
8035,nocall,[],5.0,66779a1f-943f-4a73-ad80-a24656ede0f8.wav,birdvox,320000,1
8036,bird,[],5.0,6678e908-275f-4ffa-adfb-39eaddb85c73.wav,birdvox,320000,1
8037,bird,[],5.0,667b2148-707c-49b6-aafc-39a9cdc2f32e.wav,birdvox,320000,1
8038,nocall,[],5.0,66834b39-79f4-42b9-a329-2aa3725a84d1.wav,birdvox,320000,1
8039,nocall,[],5.0,66848bf1-c8c7-49c5-ac34-241fa5855160.wav,birdvox,320000,1
8040,nocall,[],5.0,668549dd-d41f-4ff4-aebd-49e9cf6c7c46.wav,birdvox,320000,1
8041,nocall,[],5.0,668a79de-f194-4f3d-a55d-b5074418f57c.wav,birdvox,320000,1
8042,nocall,[],5.0,668a9bbc-09b6-4196-a8d2-322d52c04074.wav,birdvox,320000,1
8043,bird,[],5.0,668c50bb-8fc8-418c-ae8d-018561b45f81.wav,birdvox,320000,1
8044,nocall,[],5.0,668c7c89-f426-4e41-a19f-0e9e1b8e4ca0.wav,birdvox,320000,1
8045,nocall,[],5.0,668d4de8-b167-4555-aaa5-28a0b2bb0b94.wav,birdvox,320000,1
8046,bird,[],5.0,669003b4-e086-4980-a917-3e4c2b0cdd72.wav,birdvox,320000,1
8047,nocall,[],5.0,6691b792-3d56-4fc3-a5c8-90159548ed22.wav,birdvox,320000,1
8048,bird,[],5.0,66933edf-9190-40b4-aa1c-892ed59a6283.wav,birdvox,320000,1
8049,nocall,[],5.0,66964b2c-59a8-4b18-a73b-fe8301db44d1.wav,birdvox,320000,1
8050,nocall,[],5.0,6696b143-bf02-41d8-a827-d3034a8e330e.wav,birdvox,320000,1
8051,bird,[],5.0,669949b5-225b-4612-a503-2196489a2157.wav,birdvox,320000,1
8052,nocall,[],5.0,66a44b29-393c-4006-a3a6-196cd9c33fe6.wav,birdvox,320000,1
8053,bird,[],5.0,66a45b43-f344-4743-a224-20b223163acd.wav,birdvox,320000,1
8054,nocall,[],5.0,66b2d405-d08c-4890-a57c-f33ddfc53e5c.wav,birdvox,320000,1
8055,bird,[],5.0,66b8622f-b1ae-4df6-afb2-363481e6b2c5.wav,birdvox,320000,1
8056,nocall,[],5.0,66b9e0f4-9fca-4649-a2ae-17482b1d0cdd.wav,birdvox,320000,1
8057,nocall,[],5.0,66bafbea-3e0a-49ff-a62c-7cd50aac25b7.wav,birdvox,320000,1
8058,bird,[],5.0,66bb4e53-9c10-40c8-a6d1-c08a29d8d3dd.wav,birdvox,320000,1
8059,bird,[],5.0,66befd84-87cd-4f97-a223-f02ff3419591.wav,birdvox,320000,1
8060,nocall,[],5.0,66c309fe-bf1a-43f9-ae98-2d356230e18d.wav,birdvox,320000,1
8061,bird,[],5.0,66c3c61c-dd7a-4e95-a970-f38fb51a75a4.wav,birdvox,320000,1
8062,bird,[],5.0,66cab95e-351c-42c8-a2dc-3ff60534c1f7.wav,birdvox,320000,1
8063,nocall,[],5.0,66d7a327-a8f5-4b22-acf6-39a6e6d39d86.wav,birdvox,320000,1
8064,bird,[],5.0,66da6d3b-a2ae-426b-a5c0-9d616d06fadc.wav,birdvox,320000,1
8065,bird,[],5.0,66df21e5-6bce-4b03-a95a-8a99d51af40e.wav,birdvox,320000,1
8066,bird,[],5.0,66e22087-9549-4556-a2fe-6eaa94fcb0e3.wav,birdvox,320000,1
8067,bird,[],5.0,66e6ad6e-6542-4ebd-a879-0faf99f040a6.wav,birdvox,320000,1
8068,bird,[],5.0,66e9aec9-23ec-478f-ad58-f93c924a80af.wav,birdvox,320000,1
8069,nocall,[],5.0,66ea38ee-2900-4465-aa32-f59e179fb5e8.wav,birdvox,320000,1
8070,bird,[],5.0,66eb394a-cae8-402e-aa4a-6035c9fbb654.wav,birdvox,320000,1
8071,bird,[],5.0,66f49982-0055-4758-a47c-ec0ca7fd2025.wav,birdvox,320000,1
8072,nocall,[],5.0,66f95320-e8a8-406a-a38e-9f6157afe652.wav,birdvox,320000,1
8073,nocall,[],5.0,66fa241c-56cb-4fcf-aaac-227c9ad492fd.wav,birdvox,320000,1
8074,bird,[],5.0,66fa3b6d-820b-41eb-a59e-ef8ad0a6814a.wav,birdvox,320000,1
8075,bird,[],5.0,66fc6905-20f1-4d22-a643-135b657c5696.wav,birdvox,320000,1
8076,nocall,[],5.0,66ffa0e3-2131-4604-adee-ec5302f3f4a1.wav,birdvox,320000,1
8077,bird,[],5.0,66ffe561-6cbd-4558-a89f-6a4f0520a55a.wav,birdvox,320000,1
8078,nocall,[],5.0,6703b3d0-a85b-4b41-af99-af727b20e55b.wav,birdvox,320000,1
8079,nocall,[],5.0,67050483-3bae-4812-a29c-4ca5b0c01f1e.wav,birdvox,320000,1
8080,bird,[],5.0,67062b80-8f23-450c-a7cc-6b7b06b3c78e.wav,birdvox,320000,1
8081,nocall,[],5.0,670f2130-ec56-4904-a851-476fa8415b3f.wav,birdvox,320000,1
8082,nocall,[],5.0,6713d332-bd02-4017-a121-bf2736adac5e.wav,birdvox,320000,1
8083,bird,[],5.0,6716e556-9b6a-4399-a1a9-e8176d519d76.wav,birdvox,320000,1
8084,nocall,[],5.0,672153c7-da5c-4210-ae27-71b5c9288534.wav,birdvox,320000,1
8085,bird,[],5.0,672528b4-26e6-4e27-abd2-105d0f8915aa.wav,birdvox,320000,1
8086,nocall,[],5.0,672652c9-24a3-4818-a0cc-cf1ee3d83610.wav,birdvox,320000,1
8087,nocall,[],5.0,6726fe64-1ed8-415c-a497-0f1a731a32a3.wav,birdvox,320000,1
8088,nocall,[],5.0,672a5f99-85e2-4728-ad51-38c791e964f1.wav,birdvox,320000,1
8089,nocall,[],5.0,672a733c-8a2c-4cbb-a2d0-1e737a2731f9.wav,birdvox,320000,1
8090,nocall,[],5.0,6731e0b0-42a3-45f9-a122-fb31efe02b21.wav,birdvox,320000,1
8091,bird,[],5.0,673ac92a-8d13-4015-a2d2-bba121152240.wav,birdvox,320000,1
8092,nocall,[],5.0,67465d78-63f1-48dc-ac5b-cc4a5a7f29ed.wav,birdvox,320000,1
8093,nocall,[],5.0,674d95f1-945a-4f6a-af29-74fcd4151476.wav,birdvox,320000,1
8094,nocall,[],5.0,674da09e-6bf6-474a-aa89-d005dfe0992e.wav,birdvox,320000,1
8095,nocall,[],5.0,675a90b2-9bad-4a00-a2c5-5b8e939f50ee.wav,birdvox,320000,1
8096,nocall,[],5.0,675c31a1-3523-45e1-aaf4-cecdab66d126.wav,birdvox,320000,1
8097,bird,[],5.0,675f89ef-b040-464d-aad3-eb6d131c29ad.wav,birdvox,320000,1
8098,bird,[],5.0,6761fbe6-32fd-49b2-a06b-7bd4eac1593d.wav,birdvox,320000,1
8099,nocall,[],5.0,67633bdf-6aaa-4630-a59f-1db98b8021b4.wav,birdvox,320000,1
8100,nocall,[],5.0,67639ca1-b7d2-4983-ab0a-7009ece7db58.wav,birdvox,320000,1
8101,bird,[],5.0,676605d9-aeba-43c5-a5ef-30a98b082f7d.wav,birdvox,320000,1
8102,bird,[],5.0,67699087-2aea-42a8-a1a8-7df4216caccd.wav,birdvox,320000,1
8103,nocall,[],5.0,6769ca83-e53f-481a-a86a-4993d0f04d94.wav,birdvox,320000,1
8104,nocall,[],5.0,676b9f09-28a3-4129-ae0c-9ccc05db3fbc.wav,birdvox,320000,1
8105,bird,[],5.0,676dc685-b593-470a-a287-4561385d99e6.wav,birdvox,320000,1
8106,nocall,[],5.0,6773f1f4-38c6-48df-a062-2ebefb73ebb7.wav,birdvox,320000,1
8107,nocall,[],5.0,677527b2-e672-4511-ad70-62705f1b1001.wav,birdvox,320000,1
8108,nocall,[],5.0,6775ac8e-79a2-4c7c-af1c-f80e987fd720.wav,birdvox,320000,1
8109,nocall,[],5.0,6775f7f2-9368-429b-a964-eeac75341ead.wav,birdvox,320000,1
8110,nocall,[],5.0,677b396d-8e84-4c6d-aba2-7fa51be764b0.wav,birdvox,320000,1
8111,bird,[],5.0,6784918f-b802-42ba-a73d-0dac369cb046.wav,birdvox,320000,1
8112,bird,[],5.0,6784f2e0-b030-4679-ada3-e1a7db59b011.wav,birdvox,320000,1
8113,bird,[],5.0,6785ed1f-9e25-4b5d-a202-3efbd940b0d1.wav,birdvox,320000,1
8114,bird,[],5.0,6788495f-1aba-45d9-a566-b625db3a335a.wav,birdvox,320000,1
8115,nocall,[],5.0,678984fc-e24f-4d50-a1ef-6d6262a4a5bb.wav,birdvox,320000,1
8116,bird,[],5.0,678b90a1-7862-4669-a306-c35fbb842fc4.wav,birdvox,320000,1
8117,bird,[],5.0,678be3ac-7965-48cb-ad13-91e4b1824cc1.wav,birdvox,320000,1
8118,nocall,[],5.0,678ce639-62ed-4179-a52b-4540e7ddd733.wav,birdvox,320000,1
8119,bird,[],5.0,67906fc7-b1b0-4efc-af85-8e07071ad223.wav,birdvox,320000,1
8120,bird,[],5.0,679157a6-bc4a-495a-ac14-660ae2cbdaf5.wav,birdvox,320000,1
8121,bird,[],5.0,67936ed2-c5bf-42bc-a68a-caa999f9ef8b.wav,birdvox,320000,1
8122,nocall,[],5.0,6793de30-7154-40fd-ad1b-927ddb2dc32e.wav,birdvox,320000,1
8123,nocall,[],5.0,67958c1a-eafd-4b25-a9e6-6d91bb7ae9e9.wav,birdvox,320000,1
8124,bird,[],5.0,679bc122-f01b-4afc-a50e-994d5cef1916.wav,birdvox,320000,1
8125,nocall,[],5.0,679f2755-313a-41eb-a46d-660fe55436ae.wav,birdvox,320000,1
8126,bird,[],5.0,67a1ea44-fca3-410c-a55d-d62212356dce.wav,birdvox,320000,1
8127,bird,[],5.0,67a20b42-c24d-4d49-ac6d-15af81279937.wav,birdvox,320000,1
8128,bird,[],5.0,67a608de-0da1-4edc-a635-f41936501d52.wav,birdvox,320000,1
8129,nocall,[],5.0,67a8ba7d-b7b9-408d-abaf-23e69a9f3b16.wav,birdvox,320000,1
8130,bird,[],5.0,67b1489e-81b4-4876-acdf-28edbc94b6d8.wav,birdvox,320000,1
8131,bird,[],5.0,67b15209-c89e-4978-a6b5-769012236b5d.wav,birdvox,320000,1
8132,nocall,[],5.0,67b5a3e3-3eda-42f3-a0f8-254a3fcb206f.wav,birdvox,320000,1
8133,nocall,[],5.0,67b83a94-3366-4296-a967-2075fb8007e7.wav,birdvox,320000,1
8134,nocall,[],5.0,67bc0878-575d-48f8-a345-e8cb6081b015.wav,birdvox,320000,1
8135,bird,[],5.0,67bf210c-abca-4c6f-ad2c-eaf70011d55c.wav,birdvox,320000,1
8136,bird,[],5.0,67c29954-d107-4289-a4b6-18d4159d62c0.wav,birdvox,320000,1
8137,bird,[],5.0,67c5e746-2dd1-4df9-ac3a-6139768497a4.wav,birdvox,320000,1
8138,bird,[],5.0,67c870b6-8878-4f71-a398-c8d5adbbba98.wav,birdvox,320000,1
8139,bird,[],5.0,67c90211-89ea-49c1-a634-5f4efef8d68e.wav,birdvox,320000,1
8140,bird,[],5.0,67ce1428-5634-48a2-aca0-c4dfe2d4a8b0.wav,birdvox,320000,1
8141,nocall,[],5.0,67d011f5-c868-4f2b-ac0b-e4e7587d1695.wav,birdvox,320000,1
8142,bird,[],5.0,67d46e46-2dbd-4264-a6ca-dabb521e0b23.wav,birdvox,320000,1
8143,bird,[],5.0,67d62835-1d9c-4300-a191-0e24f1436c3c.wav,birdvox,320000,1
8144,nocall,[],5.0,67d99da3-2473-4a90-a9d3-a8e540dddf36.wav,birdvox,320000,1
8145,nocall,[],5.0,67db16be-a717-4dd8-a024-fdaaf2aa1b73.wav,birdvox,320000,1
8146,nocall,[],5.0,67dcf541-8a7f-48a0-a7f5-ecf01964b539.wav,birdvox,320000,1
8147,nocall,[],5.0,67e02430-2d2c-468a-a400-d68faf872044.wav,birdvox,320000,1
8148,bird,[],5.0,67e1a6d9-9ca5-48e8-aed0-520038fefaaa.wav,birdvox,320000,1
8149,bird,[],5.0,67e6215d-dabf-484b-a7f2-9db67dfebad9.wav,birdvox,320000,1
8150,bird,[],5.0,67e777bf-2457-4d5b-ab35-7c8cdccd28ad.wav,birdvox,320000,1
8151,nocall,[],5.0,67eb6a8c-e507-4557-ad90-0f772f12594d.wav,birdvox,320000,1
8152,nocall,[],5.0,67ee4313-6f80-4ada-a623-39d01846d9fe.wav,birdvox,320000,1
8153,nocall,[],5.0,67eee69b-7f23-4fbb-a9c5-fdf1ecd064b8.wav,birdvox,320000,1
8154,bird,[],5.0,67f2150c-fd16-41e0-a1ba-75b5ce4aec39.wav,birdvox,320000,1
8155,nocall,[],5.0,67f24022-553d-478c-a217-f23005bef100.wav,birdvox,320000,1
8156,nocall,[],5.0,67f26052-707c-42e6-aa74-b21b2ef2a049.wav,birdvox,320000,1
8157,nocall,[],5.0,67f74141-d23e-4806-a625-6ca1979470cb.wav,birdvox,320000,1
8158,nocall,[],5.0,67fb0ead-c8cb-46c0-a17b-97fcd63f09a3.wav,birdvox,320000,1
8159,bird,[],5.0,6803f903-c871-42c8-af18-9e625ebd359c.wav,birdvox,320000,1
8160,bird,[],5.0,680a1e25-c828-4362-aa6e-36e0ff672df7.wav,birdvox,320000,1
8161,bird,[],5.0,6810f589-6e56-4b54-a241-e398e4cca380.wav,birdvox,320000,1
8162,bird,[],5.0,68180fed-5292-40ee-af3b-4a1faf6a40f1.wav,birdvox,320000,1
8163,nocall,[],5.0,681980ae-6584-4818-ae60-fb64e75132b4.wav,birdvox,320000,1
8164,bird,[],5.0,681c450f-faed-4827-a457-4af8bb845ea6.wav,birdvox,320000,1
8165,bird,[],5.0,681e9ee9-c1e3-4dad-afad-480534860ccb.wav,birdvox,320000,1
8166,bird,[],5.0,681ecaf4-6fc6-4f6e-adc6-45ab1e2f664a.wav,birdvox,320000,1
8167,nocall,[],5.0,681fd381-26c7-49a8-aafe-6144060c8f0c.wav,birdvox,320000,1
8168,bird,[],5.0,682056b6-0fab-411e-a871-677bf0f9a6aa.wav,birdvox,320000,1
8169,bird,[],5.0,68231d83-2387-4d48-aa99-1065e8df089a.wav,birdvox,320000,1
8170,bird,[],5.0,68238e5e-8127-444b-a41b-2925cdad06c8.wav,birdvox,320000,1
8171,nocall,[],5.0,682d6c50-c047-4ff8-a37f-7c58e326907e.wav,birdvox,320000,1
8172,nocall,[],5.0,68332174-6f00-43de-a76b-372134da061a.wav,birdvox,320000,1
8173,bird,[],5.0,6833c63c-3631-4ee8-abb4-8c1b1c963a3e.wav,birdvox,320000,1
8174,bird,[],5.0,6835b010-8c92-4f09-a7f7-9a389a3bda3e.wav,birdvox,320000,1
8175,nocall,[],5.0,683872e8-2e26-4183-a944-35da90abde03.wav,birdvox,320000,1
8176,bird,[],5.0,683b4fb7-1512-470d-ab12-db3380c2d477.wav,birdvox,320000,1
8177,nocall,[],5.0,683ccf5e-7236-4d74-a1f1-4963e3947cda.wav,birdvox,320000,1
8178,nocall,[],5.0,68409880-e1a7-4c38-a38c-74f6e0054dd5.wav,birdvox,320000,1
8179,bird,[],5.0,6846767c-16f5-499b-a342-6080bc50708e.wav,birdvox,320000,1
8180,nocall,[],5.0,6847be94-d987-4c4f-a874-ef92e3bffafb.wav,birdvox,320000,1
8181,nocall,[],5.0,68490133-2aa7-4bb3-a6a4-1294e4915022.wav,birdvox,320000,1
8182,bird,[],5.0,684a0419-cc22-4311-a951-7c9b9d8442e9.wav,birdvox,320000,1
8183,nocall,[],5.0,684bda66-20b6-473d-a7a8-67ef5023f574.wav,birdvox,320000,1
8184,nocall,[],5.0,684e04dd-fc0a-49e8-ad85-23a9b15daace.wav,birdvox,320000,1
8185,nocall,[],5.0,685cac80-6c6e-4a41-ab6c-ee87e1a54ece.wav,birdvox,320000,1
8186,bird,[],5.0,685df4ba-8a76-435e-a9f1-ba8ec924c633.wav,birdvox,320000,1
8187,bird,[],5.0,6867ca37-5212-48b5-a93a-97b973933d07.wav,birdvox,320000,1
8188,nocall,[],5.0,6873a08a-f2d0-4400-a07b-db8f576b2353.wav,birdvox,320000,1
8189,bird,[],5.0,6879ea48-e0d2-4b7a-a7ea-f8a7c9f6f320.wav,birdvox,320000,1
8190,nocall,[],5.0,6880cc43-270a-49be-a812-97791f2ff64f.wav,birdvox,320000,1
8191,bird,[],5.0,6887738a-03c7-4cb2-af29-7606c4c07a3d.wav,birdvox,320000,1
8192,nocall,[],5.0,688f871b-e1d2-4b0a-a492-6e24c59ceb4c.wav,birdvox,320000,1
8193,bird,[],5.0,6893daa1-13ca-4a07-a2ac-28c0d2b916a2.wav,birdvox,320000,1
8194,nocall,[],5.0,6894b669-4407-4c93-ae99-6dee9895f80c.wav,birdvox,320000,1
8195,bird,[],5.0,6898e416-13a0-40c1-a3c4-5171f323c1a6.wav,birdvox,320000,1
8196,bird,[],5.0,68a03cd1-92ef-48d9-af57-18046dbff7ed.wav,birdvox,320000,1
8197,nocall,[],5.0,68a399cc-f495-4b71-a4b6-11153b9c093a.wav,birdvox,320000,1
8198,nocall,[],5.0,68a63e9c-ea76-4549-ac8b-8621c5b384bc.wav,birdvox,320000,1
8199,bird,[],5.0,68aa1021-5942-46af-aeb3-a5213f73ad17.wav,birdvox,320000,1
8200,bird,[],5.0,68b1ff75-c7fa-4def-aff9-6796301fae49.wav,birdvox,320000,1
8201,nocall,[],5.0,68b50121-10ea-47a0-aa1e-24c19dbe312a.wav,birdvox,320000,1
8202,nocall,[],5.0,68b5232b-fdfe-4bf6-a866-0b4e9e040f88.wav,birdvox,320000,1
8203,nocall,[],5.0,68b5a348-d5df-43e6-a14c-997908ef55cb.wav,birdvox,320000,1
8204,nocall,[],5.0,68b9668f-a4d7-4ed0-a24d-11d53851a5fb.wav,birdvox,320000,1
8205,nocall,[],5.0,68bf1af0-6574-4630-a333-677531625cab.wav,birdvox,320000,1
8206,nocall,[],5.0,68c7b0c4-59e5-4c07-ac9f-55872636b35b.wav,birdvox,320000,1
8207,bird,[],5.0,68c7c7fa-3235-4f1a-a436-1708224ffc3c.wav,birdvox,320000,1
8208,nocall,[],5.0,68c81593-0c3b-4bc8-a48a-35a700ccf634.wav,birdvox,320000,1
8209,bird,[],5.0,68de308f-878c-4435-aa28-ef815480b774.wav,birdvox,320000,1
8210,nocall,[],5.0,68e35502-9e5f-48f0-a9d6-059bffde9d64.wav,birdvox,320000,1
8211,nocall,[],5.0,68ed727f-e2de-4ce2-a52f-7d3b55c4c9f3.wav,birdvox,320000,1
