primary_label,secondary_labels,latitude,longitude,author,rating,filename,is_scored,num_secondary_labels,length_x,channels,bitrate,sample_rate,t_min,t_max,f_min,f_max,t_mid,length_y,path,primary_lanbel_id,secondary_lanbel_id,primary_order_id,primary_family_id,secondary_order_id,secondary_family_id,fold
bkbplo,[],46.2027,-1.1649,Simon BAUDOUIN,3.0,bkbplo/XC541525.ogg,False,0,3.384,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC541525.ogg,12,[],2,6,[],[],2
bkbplo,[],37.1379,-7.6303,Nelson Conceição,4.0,bkbplo/XC543015.ogg,False,0,2.784,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC543015.ogg,12,[],2,6,[],[],1
bkbplo,[],37.1379,-7.6303,Nelson Conceição,3.0,bkbplo/XC549027.ogg,False,0,11.112,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC549027.ogg,12,[],2,6,[],[],0
bkbplo,[],51.5196,-0.3239,Bill Haines,2.0,bkbplo/XC549790.ogg,False,0,27.872,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC549790.ogg,12,[],2,6,[],[],0
bkbplo,[],53.9299,-2.9833,Chris Batty,3.0,bkbplo/XC552834.ogg,False,0,5.8253125,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC552834.ogg,12,[],2,6,[],[],2
bkbplo,[],53.9299,-2.9833,Chris Batty,3.0,bkbplo/XC552837.ogg,False,0,15.51675,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC552837.ogg,12,[],2,6,[],[],2
bkbplo,[],53.9299,-2.9833,Chris Batty,3.0,bkbplo/XC552838.ogg,False,0,20.5845,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC552838.ogg,12,[],2,6,[],[],0
bkbplo,[],53.9299,-2.9833,Chris Batty,3.0,bkbplo/XC552839.ogg,False,0,3.03021875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC552839.ogg,12,[],2,6,[],[],2
bkbplo,[],53.9299,-2.9833,Chris Batty,3.0,bkbplo/XC552841.ogg,False,0,11.28490625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC552841.ogg,12,[],2,6,[],[],0
bkbplo,[],50.8297,3.2408,Ignaas Robbe,4.0,bkbplo/XC554009.ogg,False,0,17.64,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC554009.ogg,12,[],2,6,[],[],1
bkbplo,[],48.0228,0.1995,Christian Kerihuel,2.0,bkbplo/XC555762.ogg,False,0,12.617,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC555762.ogg,12,[],2,6,[],[],0
bkbplo,[],50.7193,3.2228,Nicolas Selosse,3.0,bkbplo/XC556771.ogg,False,0,30.77225,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC556771.ogg,12,[],2,6,[],[],2
bkbplo,[],53.5342,8.6032,Franck Hollander,4.0,bkbplo/XC558068.ogg,False,0,13.74,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC558068.ogg,12,[],2,6,[],[],3
bkbplo,[],38.5553,-6.0661,Eduardo Realinho,4.0,bkbplo/XC559201.ogg,False,0,7.99346875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC559201.ogg,12,[],2,6,[],[],2
bkbplo,[],43.0547,6.1443,AUDEVARD Aurélien,4.5,bkbplo/XC560188.ogg,False,0,4.872,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC560188.ogg,12,[],2,6,[],[],3
bkbplo,[],43.0547,6.1443,AUDEVARD Aurélien,4.5,bkbplo/XC560193.ogg,False,0,4.343999999999999,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC560193.ogg,12,[],2,6,[],[],3
bkbplo,[],43.0547,6.1443,AUDEVARD Aurélien,2.5,bkbplo/XC560196.ogg,False,0,5.472,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC560196.ogg,12,[],2,6,[],[],0
bkbplo,[],31.9237,-81.0559,Russ Wigh,5.0,bkbplo/XC560597.ogg,False,0,53.952,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC560597.ogg,12,[],2,6,[],[],1
bkbplo,[],42.7397,13.9797,Dimitri,4.0,bkbplo/XC560852.ogg,False,0,23.092,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC560852.ogg,12,[],2,6,[],[],0
bkbplo,[],59.8114,22.8946,Sebastian Andrejeff,3.0,bkbplo/XC563506.ogg,False,0,36.12,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC563506.ogg,12,[],2,6,[],[],0
bkbplo,[],58.8334,23.1166,Uku Paal,1.5,bkbplo/XC564513.ogg,False,0,5.28,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC564513.ogg,12,[],2,6,[],[],0
bkbplo,[],25.6602,-109.0033,Isain Contreras Rodríguez,5.0,bkbplo/XC568817.ogg,False,0,4.488,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC568817.ogg,12,[],2,6,[],[],3
bkbplo,[],25.6602,-109.0033,Isain Contreras Rodríguez,5.0,bkbplo/XC568819.ogg,False,0,8.136000000000001,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC568819.ogg,12,[],2,6,[],[],2
bkbplo,['laugul'],9.0095,-79.4684,Mike Nelson,3.5,bkbplo/XC56913.ogg,False,1,109.4791875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC56913.ogg,12,[76],2,6,[2],[15],2
bkbplo,[],40.7618,-3.7786,Oscar Vilches Mendoza,0.0,bkbplo/XC569299.ogg,False,0,18.88653125,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC569299.ogg,12,[],2,6,[],[],2
bkbplo,[],64.191,21.113000000000003,Alan Dalton,5.0,bkbplo/XC580119.ogg,False,0,13.4,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC580119.ogg,12,[],2,6,[],[],3
bkbplo,[],53.5342,8.6032,Franck Hollander,2.0,bkbplo/XC580611.ogg,False,0,17.057000000000002,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC580611.ogg,12,[],2,6,[],[],0
bkbplo,[],52.8527,0.445,Andrew Harrop,4.0,bkbplo/XC581182.ogg,False,0,16.509375,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC581182.ogg,12,[],2,6,[],[],3
bkbplo,[],47.3431,0.6214,Cedric Mroczko,2.0,bkbplo/XC581731.ogg,False,0,51.59184375,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC581731.ogg,12,[],2,6,[],[],3
bkbplo,[],51.6825,4.3454,Robbin van Dijk,3.0,bkbplo/XC583387.ogg,False,0,17.162,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC583387.ogg,12,[],2,6,[],[],3
bkbplo,[],53.5342,8.6032,Franck Hollander,2.0,bkbplo/XC583890.ogg,False,0,3.0039999999999996,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC583890.ogg,12,[],2,6,[],[],0
bkbplo,[],50.7542,4.5672,Frederik Fluyt,4.0,bkbplo/XC584264.ogg,False,0,20.16653125,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC584264.ogg,12,[],2,6,[],[],3
bkbplo,[],46.4168,-1.5399,Maxime Pirio,4.0,bkbplo/XC585630.ogg,False,0,17.46,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC585630.ogg,12,[],2,6,[],[],1
bkbplo,[],50.7542,4.5672,Frederik Fluyt,4.0,bkbplo/XC585761.ogg,False,0,28.9436875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC585761.ogg,12,[],2,6,[],[],3
bkbplo,[],53.5342,8.6032,Franck Hollander,3.0,bkbplo/XC586086.ogg,False,0,10.814,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC586086.ogg,12,[],2,6,[],[],1
bkbplo,[],54.949,-1.48,Mark Newsome,4.0,bkbplo/XC586478.ogg,False,0,10.422,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC586478.ogg,12,[],2,6,[],[],3
bkbplo,[],52.6598,1.7274,Calum Mckellar,3.0,bkbplo/XC588185.ogg,False,0,1.776,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC588185.ogg,12,[],2,6,[],[],0
bkbplo,[],51.6825,4.3454,Robbin van Dijk,5.0,bkbplo/XC588972.ogg,False,0,21.811999999999998,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC588972.ogg,12,[],2,6,[],[],1
bkbplo,[],52.4059,5.0344,Piet,4.0,bkbplo/XC589079.ogg,False,0,11.72896875,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC589079.ogg,12,[],2,6,[],[],3
bkbplo,[],51.0445,2.3912,Julien Piette,4.0,bkbplo/XC589498.ogg,False,0,11.15428125,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC589498.ogg,12,[],2,6,[],[],3
bkbplo,[],51.9086,-8.3147,Mr Mark Shorten,4.0,bkbplo/XC589944.ogg,False,0,4.3919999999999995,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC589944.ogg,12,[],2,6,[],[],3
bkbplo,[],42.5378,-8.8728,Jacobo Ramil MIllarengo,5.0,bkbplo/XC590213.ogg,False,0,56.65959375,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC590213.ogg,12,[],2,6,[],[],3
bkbplo,[],51.8023,16.6543,Adrianna Muszyńska,3.0,bkbplo/XC590381.ogg,False,0,17.784000000000002,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC590381.ogg,12,[],2,6,[],[],0
bkbplo,[],51.8023,16.6543,Adrianna Muszyńska,3.0,bkbplo/XC590383.ogg,False,0,23.013875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC590383.ogg,12,[],2,6,[],[],1
bkbplo,[],51.8048,16.6545,Grzegorz Lorek,4.0,bkbplo/XC590409.ogg,False,0,1.5119999999999998,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC590409.ogg,12,[],2,6,[],[],3
bkbplo,[],63.6666,20.0191,Lars Edenius,3.0,bkbplo/XC590665.ogg,False,0,3.072,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC590665.ogg,12,[],2,6,[],[],1
bkbplo,[],63.6666,20.0191,Lars Edenius,3.0,bkbplo/XC590666.ogg,False,0,3.312,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC590666.ogg,12,[],2,6,[],[],2
bkbplo,[],63.6735,20.0542,Lars Edenius,4.0,bkbplo/XC591653.ogg,False,0,4.848,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC591653.ogg,12,[],2,6,[],[],1
bkbplo,[],63.6735,20.0542,Lars Edenius,4.0,bkbplo/XC591654.ogg,False,0,9.792,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC591654.ogg,12,[],2,6,[],[],0
bkbplo,[],59.2271,23.511999999999997,Uku Paal,3.0,bkbplo/XC592365.ogg,False,0,13.008,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC592365.ogg,12,[],2,6,[],[],3
bkbplo,[],49.3809,-1.1706,Alain Verneau,5.0,bkbplo/XC592699.ogg,False,0,2.11590625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC592699.ogg,12,[],2,6,[],[],1
bkbplo,[],50.7552,3.3207,Eddy Scheinpflug,3.0,bkbplo/XC592717.ogg,False,0,3.864,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC592717.ogg,12,[],2,6,[],[],2
bkbplo,['bkbplo'],49.3907,-1.1681,Alain Verneau,4.5,bkbplo/XC592723.ogg,False,1,6.06040625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC592723.ogg,12,[12],2,6,[2],[6],2
bkbplo,[],49.3907,-1.1681,Alain Verneau,5.0,bkbplo/XC592726.ogg,False,0,5.093875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC592726.ogg,12,[],2,6,[],[],3
bkbplo,[],46.2676,-1.1985,Jack Berteau,3.5,bkbplo/XC593266.ogg,False,0,45.87103125,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC593266.ogg,12,[],2,6,[],[],0
bkbplo,[],50.4337,8.8913,brickegickel,3.0,bkbplo/XC593410.ogg,False,0,48.87509375,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC593410.ogg,12,[],2,6,[],[],1
bkbplo,[],44.7973,-0.6094,Marta Celej,4.0,bkbplo/XC593585.ogg,False,0,5.832000000000001,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC593585.ogg,12,[],2,6,[],[],3
bkbplo,[],50.1191,18.9721,Ireneusz Oleksik,3.0,bkbplo/XC594114.ogg,False,0,6.912000000000001,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC594114.ogg,12,[],2,6,[],[],2
bkbplo,[],54.2081,-0.2889,Mark Pearson,4.0,bkbplo/XC594386.ogg,False,0,22.151,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC594386.ogg,12,[],2,6,[],[],3
bkbplo,[],58.9511,17.6184,Teet Sirotkin,5.0,bkbplo/XC594762.ogg,False,0,74.592,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC594762.ogg,12,[],2,6,[],[],2
bkbplo,[],51.8346,5.8519,Martijn Verdoes,2.0,bkbplo/XC594802.ogg,False,0,49.553999999999995,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC594802.ogg,12,[],2,6,[],[],0
bkbplo,[],50.8291,19.7226,Grzegorz Kaczorowski,3.5,bkbplo/XC594982.ogg,False,0,16.64,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC594982.ogg,12,[],2,6,[],[],2
bkbplo,[],51.8346,5.8519,Martijn Verdoes,4.0,bkbplo/XC595047.ogg,False,0,17.24,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC595047.ogg,12,[],2,6,[],[],1
bkbplo,[],51.8346,5.8519,Martijn Verdoes,3.0,bkbplo/XC595052.ogg,False,0,14.052999999999999,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC595052.ogg,12,[],2,6,[],[],0
bkbplo,[],51.898999999999994,-8.4944,Mr Mark Shorten,5.0,bkbplo/XC595596.ogg,False,0,33.959,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC595596.ogg,12,[],2,6,[],[],0
bkbplo,[],40.7784,0.7213,Xavier Riera,5.0,bkbplo/XC597774.ogg,False,0,6.912000000000001,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC597774.ogg,12,[],2,6,[],[],1
bkbplo,[],42.5378,-8.8728,Jacobo Ramil MIllarengo,5.0,bkbplo/XC598721.ogg,False,0,15.56896875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC598721.ogg,12,[],2,6,[],[],3
bkbplo,[],53.9354,20.3013,Krzysztof Jankowski,3.5,bkbplo/XC600019.ogg,False,0,30.87675,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC600019.ogg,12,[],2,6,[],[],3
bkbplo,[],54.949,-1.48,Mark Newsome,4.0,bkbplo/XC601355.ogg,False,0,6.295,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC601355.ogg,12,[],2,6,[],[],0
bkbplo,[],54.2081,-0.2889,Mark Pearson,5.0,bkbplo/XC601462.ogg,False,0,5.3020000000000005,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC601462.ogg,12,[],2,6,[],[],0
bkbplo,[],52.2183,0.1441,Simon Gillings,4.0,bkbplo/XC603556.ogg,False,0,12.335999999999999,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC603556.ogg,12,[],2,6,[],[],2
bkbplo,[],52.2183,0.1441,Simon Gillings,3.0,bkbplo/XC603557.ogg,False,0,10.032,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC603557.ogg,12,[],2,6,[],[],1
bkbplo,[],52.687,1.2173,Nick Edwards,4.0,bkbplo/XC603890.ogg,False,0,16.561625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC603890.ogg,12,[],2,6,[],[],0
bkbplo,[],43.7412,-7.867000000000001,Ricardo Hevia,5.0,bkbplo/XC603892.ogg,False,0,16.35265625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC603892.ogg,12,[],2,6,[],[],3
bkbplo,[],50.7347,3.2143,Christophe Gruwier,4.0,bkbplo/XC604281.ogg,False,0,22.935,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC604281.ogg,12,[],2,6,[],[],2
bkbplo,[],48.6995,2.2357,Cédric JOUVE,3.0,bkbplo/XC604642.ogg,False,0,14.158,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC604642.ogg,12,[],2,6,[],[],2
bkbplo,[],48.8268,3.0707,Julien Bottinelli,1.0,bkbplo/XC604694.ogg,False,0,13.530999999999999,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC604694.ogg,12,[],2,6,[],[],0
bkbplo,[],37.0705,-7.7196,Nelson Conceição,4.0,bkbplo/XC606159.ogg,False,0,3.0,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC606159.ogg,12,[],2,6,[],[],3
bkbplo,[],37.0705,-7.7196,Nelson Conceição,4.5,bkbplo/XC606169.ogg,False,0,16.704,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC606169.ogg,12,[],2,6,[],[],1
bkbplo,[],54.1381,13.4291,Micha Luhn,3.5,bkbplo/XC608664.ogg,False,0,5.808,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC608664.ogg,12,[],2,6,[],[],0
bkbplo,[],19.4216,-96.3222,Fernando Uranga M.,4.0,bkbplo/XC609003.ogg,False,0,5.7469375,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC609003.ogg,12,[],2,6,[],[],0
bkbplo,[],24.4245,118.3048,"Kuan-Chieh (Chuck) Hung, Taiwanbirdguide.com",2.5,bkbplo/XC612690.ogg,False,0,6.336,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC612690.ogg,12,[],2,6,[],[],3
bkbplo,['dunlin'],46.3047,-1.2921,Jack Berteau,3.5,bkbplo/XC613206.ogg,False,1,17.73715625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC613206.ogg,12,[45],2,6,[2],[30],2
bkbplo,['gnwtea'],48.6357,-4.2952,Tristan Guillebot de Nerville,3.5,bkbplo/XC614452.ogg,False,1,5.067,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC614452.ogg,12,[53],2,6,[1],[3],2
bkbplo,[],-32.4101,-71.4108,Ignacio Escobar,4.0,bkbplo/XC614564.ogg,False,0,31.11184375,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC614564.ogg,12,[],2,6,[],[],2
bkbplo,[],36.741,35.6243,Cedric Mroczko,3.0,bkbplo/XC615615.ogg,False,0,2.11590625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC615615.ogg,12,[],2,6,[],[],1
bkbplo,[],36.741,35.6243,Cedric Mroczko,3.0,bkbplo/XC615632.ogg,False,0,6.06040625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC615632.ogg,12,[],2,6,[],[],3
bkbplo,['gnwtea'],36.741,35.6243,Cedric Mroczko,1.5,bkbplo/XC615882.ogg,False,1,13.11346875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC615882.ogg,12,[53],2,6,[1],[3],0
bkbplo,[],36.741,35.6243,Cedric Mroczko,2.5,bkbplo/XC615997.ogg,False,0,9.090625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC615997.ogg,12,[],2,6,[],[],2
bkbplo,['eurwig'],36.741,35.6243,Cedric Mroczko,2.5,bkbplo/XC616052.ogg,False,1,77.5836875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC616052.ogg,12,[48],2,6,[1],[3],0
bkbplo,[],47.5099,9.6573,Georg Amann,3.0,bkbplo/XC616092.ogg,False,0,6.269375,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC616092.ogg,12,[],2,6,[],[],2
bkbplo,[],43.7412,-7.867000000000001,Ricardo Hevia,2.0,bkbplo/XC617925.ogg,False,0,19.35675,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC617925.ogg,12,[],2,6,[],[],1
bkbplo,[],52.0712,-7.6091,Mr Mark Shorten,4.0,bkbplo/XC618313.ogg,False,0,10.892999999999999,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC618313.ogg,12,[],2,6,[],[],3
bkbplo,[],44.2086,-1.2872,Marta Celej,5.0,bkbplo/XC623318.ogg,False,0,33.168,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC623318.ogg,12,[],2,6,[],[],1
bkbplo,[],53.6296,7.5783,Simon Kiesé,3.0,bkbplo/XC623717.ogg,False,0,7.20978125,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC623717.ogg,12,[],2,6,[],[],3
bkbplo,[],48.6425,-1.4317,Tanguy Loïs,5.0,bkbplo/XC623832.ogg,False,0,11.76,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC623832.ogg,12,[],2,6,[],[],2
bkbplo,[],16.4294,-94.8793,Manuel Grosselet,4.0,bkbplo/XC623944.ogg,False,0,3.265,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC623944.ogg,12,[],2,6,[],[],2
bkbplo,[],-12.248,49.3425,Ken Behrens,3.5,bkbplo/XC624314.ogg,False,0,8.15021875,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC624314.ogg,12,[],2,6,[],[],1
bkbplo,[],53.1101,-0.4035,James P,3.0,bkbplo/XC625964.ogg,False,0,4.5969999999999995,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC625964.ogg,12,[],2,6,[],[],1
bkbplo,[],54.1818,-0.3203,Will Scott,4.0,bkbplo/XC626154.ogg,False,0,2.873,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC626154.ogg,12,[],2,6,[],[],0
bkbplo,[],54.1818,-0.3203,Will Scott,4.0,bkbplo/XC626155.ogg,False,0,2.481,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC626155.ogg,12,[],2,6,[],[],2
bkbplo,[],54.2081,-0.2889,Mark Pearson,4.0,bkbplo/XC626224.ogg,False,0,9.56,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC626224.ogg,12,[],2,6,[],[],3
bkbplo,[],45.9241,-1.2291,Bernard BOUSQUET,3.5,bkbplo/XC627961.ogg,False,0,30.406,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC627961.ogg,12,[],2,6,[],[],1
bkbplo,[],43.5352,-1.4475,Frédéric Cazaban,4.0,bkbplo/XC635338.ogg,False,0,21.70775,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC635338.ogg,12,[],2,6,[],[],2
bkbplo,[],43.7412,-7.867000000000001,Ricardo Hevia,4.0,bkbplo/XC635404.ogg,False,0,29.72734375,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC635404.ogg,12,[],2,6,[],[],3
bkbplo,[],54.2386,-0.4196,Dan Lombard,4.0,bkbplo/XC636753.ogg,False,0,10.579,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC636753.ogg,12,[],2,6,[],[],3
bkbplo,[],54.2386,-0.4196,Dan Lombard,3.0,bkbplo/XC636754.ogg,False,0,34.873000000000005,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC636754.ogg,12,[],2,6,[],[],3
bkbplo,[],43.5351,3.8741,Pierre Foulquier,4.0,bkbplo/XC641576.ogg,False,0,7.34,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC641576.ogg,12,[],2,6,[],[],0
bkbplo,[],43.7412,-7.867000000000001,Ricardo Hevia,3.0,bkbplo/XC644273.ogg,False,0,2.24653125,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC644273.ogg,12,[],2,6,[],[],3
bkbplo,[],52.3857,-1.7909,John Sirrett,4.0,bkbplo/XC646334.ogg,False,0,7.247999999999999,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC646334.ogg,12,[],2,6,[],[],1
bkbplo,[],53.2509,5.598,Gosse Hoekstra,4.0,bkbplo/XC647066.ogg,False,0,4.67590625,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC647066.ogg,12,[],2,6,[],[],1
bkbplo,[],43.7412,-7.867000000000001,Ricardo Hevia,4.0,bkbplo/XC649430.ogg,False,0,24.136999999999997,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC649430.ogg,12,[],2,6,[],[],1
bkbplo,[],48.0228,0.1995,Christian Kerihuel,3.0,bkbplo/XC649542.ogg,False,0,5.7989999999999995,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC649542.ogg,12,[],2,6,[],[],0
bkbplo,[],55.4107,12.8449,Johan Lorentzon,4.5,bkbplo/XC666630.ogg,False,0,38.9224375,1,72000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC666630.ogg,12,[],2,6,[],[],3
bkbplo,[],53.5342,8.6032,Franck Hollander,2.5,bkbplo/XC667181.ogg,False,0,22.569000000000003,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC667181.ogg,12,[],2,6,[],[],1
bkbplo,[],53.5342,8.6032,Franck Hollander,3.0,bkbplo/XC667182.ogg,False,0,6.687,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bkbplo/XC667182.ogg,12,[],2,6,[],[],3
bknsti,[],-32.6313,-71.4286,Francisco Rivas Fuenzalida,5.0,bknsti/XC115034.ogg,False,0,28.63021875,2,112000,32000,,,,,,,./data/input/birdclef-2022/train_audio/bknsti/XC115034.ogg,13,[],2,29,[],[],2
